Comment,Score
Friday I bought the one day extra strength day or night medication and it worked fine. I put it on during the day and just worked through it with a liner of course since it does leak out. I felt so much better the next day. Then Sunday night I started to feel it coming back so I went back to cvs but this time I bought the cvs brand. I went home and inserted it and went straight to bed. I woke up with this terrible itching and had trouble sleeping. After I got up in the morning I showered and I started getting this burning feeling and almost like I'm raw down there. I'm not sure if the extra strength only works like it's suppose to if you truly need extra strength and maybe should use the lower dosage if you don't have a bad YI.,2
"Took 2 pills, My constipation was gone but could  not sleep one minute during the night because of the pain.",2
"After a minor cut in the head area, I was given Cefuroxime.  Two days later, I started with a flu that affected my lungs and throat, and it lasted more than four weeks.  I had taken the flu shot three months prior to this event.  Now reading the article from PNAS, it seems like the protection for flu virus went away.  I hadn't had a bad cold for about ten years, ever since I protect myself with the flu shot.",2
"I've tried a few antidepressants over the years (citalopram, fluoxetine, amitriptyline), but none of those helped with my depression, insomnia lamp; anxiety. My doctor suggested and changed me onto 42mg mirtazapine and this medicine has saved my life. Thankfully I have had no side effects especially the most common - weight gain, I've actually lost alot of weight. I still have suicidal thoughts but mirtazapine has saved me.",3
"No problems, watch what you eat.",3
I smoked for 20+ years.  Took it for one week and that was it.  I didn't think it was possible for me to quit.  It has been 6 years now.  Great product.,3
"After just 1 dose of this ciprofloxacn, I felt 99% better.",3
klonopin has definitely given me my life back!,3
every night for five years. Deeper sleep with dreaming not infrequent. No side effects whatsoever. I've not gotten used to the salt added during manufacture.,3
"I absolutely love this product and recommend to everyone. I know everyone's body is different, so it is not for everyone, but it is not the medicines fault. I have NO negative symptoms since I started this. I used to have heavy periods, terrible cramps and headaches, and my periods were super long. I now have super consistent 3-4 LIGHT periods, no cramps or headaches. I have been on this pill for over a year now and have no desire to switch.",3
I've had rosacea for almost 20 years and have been on all kinds of antibiotics. Most I am allergic to the last was erythromycin which worked okay. But the Dr though it was time for me to get off the antibiotics. I've been on Soolantra for about 6 months and my face has never looked better. I'm thrilled with everything about it. You do use just a dab so a tube will last at least 3 months if not more. I do have insurance that helps a lot with the cost but what I do pay is well worth it.,3
"Been a heavy drinker for over 6 years since a major operation that left me addicted on morphine. Replaced morphine with beer and wine everyday. From day one of taking Campral, all my cravings went away. I just don't feel like a drink anymore.",3
