Comment,Score
I have been on this medication for two months.  I was given Natazia to control my heavy periods and painful cramps.  Month one I still had heavy cramps and flow for seven days.  Now in month two my period has been 11 days and heavy each day. My flow and cramps are actually heavier now.  Extra strength Tylenol is not strong enough.,1
I gotten my first shot around Sept/Oct of 2012 and I bled ALL THREE MONTHS . December of 2012 I was due for a second shot and I decided not to go get my second shot . And ever since then I've been bleeding off and on . It would stop for couple hours and then back to bleeding . I had a typical white discharge one day and when I went to go shower I was bleeding through my pants . And I'm only 18 YEARS OLD !!! The depo shot has completely ruined my periods . Does anyone know if you can get an infection from nonstop bleeding ?,1
Useless. Tried for several days on torn rotator cuff and hip labrum. Thought I could get same relief from ibuprofen but maybe without the nosebleed side effects. But got no relief at all. Waste of $20 coupon. Notice many of the positive reviews are from those also using OxyContin.,1
"This absolutely did not work for me. I had changed from gildess to Junel for some reason by the pharmacist. Within a week of starting the pack, I had daily nausea, terrible skin, and became incredibly depressed. I had awful hot flashes while sleeping. Finally after about 7 months I stopped taking it and asked for gildess back. I wish I had asked earlier, within days I went back to normal and my mood improved tremendously. Would not recommend! If you are experiencing this get off it ASAP!",1
Was given this for a stomach bug and if anything it made my nausea worse. I don't recommend.,1
Gained 60 lbs in under 9 months while taking this.,1
Took it for a few days but could not stay awake and swollen knees making it hard to walk and pain seemed to intensify.  Stopped taking it as needed to be awake to drive,1
"I am 37 with multiple illnesses, fibromyalgia, diabetes, arthritis, and schizophrenia being the tip 4. My Doctor put me on 300 mg of Lyrica 3 times a day. Initially, it stopped my severe symptoms of fibromyalgia, initially. I began to have sleeplessness, which became 3 hrs of sleep every other night. My legs from knee down began to tingle, then it felt like worms crawling in them. I had fuzzy vision, and then 60 voices came out in my head, very loud and clear. My Doctor refused to stop lyrica, I stopped taking it and within a month the side effects disappeared.",1
"Husband has turned in to a angry hulk. I know most of since these comments are  positive on here. But my husband raged and changed into being abusive , and blowing up at a drop as a dime. Don't recommend at all. He is only 30 ...Stopped headaches but turned in to depressed , paranoid, and angry.",1
"After 1 shot started diarrhea, scalded my skin and it  made open sore. Lower right back started hurting. Day 17 I'm waiting on blood work before I take a second shot and my neck at the base hurts. Weird pains I'm not used to that hurt and affect my life quality. Can't take statins. Don't  think I'll ever take another shot of Repatha.  If it messes with your liver it can kill you. Will walk at least 60 minutes a day every day. Continue watch fat and trans and cholesterol.  Last shot 27 days ago. Between initial post and now, I'm still nauseated. Loose bowels every time I eat I have to go. Can't go anywhere. And physically irritating. Still knees and back pain and behind my eyes, trouble swallowing, body spasms. Still so tired and no energy and have trouble.",1
"I've been taking this for one week so far, it has no effect on my appetite. In fact I feel like I am MORE hungry",1
"I have just experienced the worse night of my life due to 10 mg Belsorma. I read reviews, thought they had to be exaggerated..this medicine should not have been approved. Horrific hallucinations/nightmares.. Didn't know if I was awake or asleep . Terrifying. If you are contemplating using this drug, do not do it!!",1
Please please please don't use! Omg I wish I found this before inserting the God damn ovule! For two hours already I'm in worst imaginable pain and discomfort! I'm out of my mind!!!!!!!!!!! Trying to endure hoping it will subside but seriously considering rinsing/removing this curse of medicine I paid almost $20 for!!!,1
